row_type,node_id,text_label,params,next_node
NODE,start,"砂塵の王国マルカンドの荒野。地平線の先から黒煙が昇る。","{""bg"":""bg_desert"",""bgm"":""bgm_quest_tense"",""type"":""text""}",start_02
NODE,start_02,"街道には、傷ついた体で逃げ延びてきた避難民の列が続く。","{""bg"":""bg_desert"",""type"":""text""}",start_03
NODE,start_03,"「どうやら間に合ったようだが、ひでえ有り様だな」","{""bg"":""bg_desert"",""speaker_name"":""ヴォルグ"",""type"":""text""}",volg_join
NODE,volg_join,"","{""guest_id"":""npc_guest_volg"",""type"":""guest_join"",""bg"":""bg_desert""}",arrival_01
NODE,arrival_01,"黄金の都市イスハークへ入る。かつての栄華は見る影もない。","{""bg"":""bg_ishaq_ruined"",""bgm"":""bgm_quest_crisis"",""type"":""text""}",arrival_02
NODE,arrival_02,"空から絶え間なく炎の矢が降り注ぎ、街全体を焼き尽くす。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",arrival_03
NODE,arrival_03,"崩れ落ちる建物と、人々の悲鳴が渦巻く地獄と化していた。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",flames_01
NODE,flames_01,"炎の壁に阻まれ、身動きが取れなくなった一団を見つける。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",flames_02
NODE,flames_02,"その背後から、光り輝く使徒の群れが荒々しく迫っていた。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",refugees_01
NODE,refugees_01,"あなたはヴォルグと目配せし、一斉に敵の前に躍り出る。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",refugees_02
NODE,refugees_02,"「天の雑魚どもが、俺の獲物に手を出すんじゃねえ！」","{""bg"":""bg_ishaq_ruined"",""speaker_name"":""ヴォルグ"",""type"":""text""}",volg_fury_01
NODE,volg_fury_01,"ヴォルグの大剣が一閃し、先頭の使徒を一撃で叩き伏せた。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",volg_fury_02
NODE,volg_fury_02,"残された使徒たちが激昂し、あなたたちを取り囲む。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",plaza_01
NODE,plaza_01,"避難民を逃がすための時間を稼ぐため、剣を強く握る。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",plaza_02
NODE,plaza_02,"燃え盛る広場の中で、包囲する使徒たちと対峙した。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",battle1
NODE,battle1,"","{""bg"":""bg_ishaq_ruined"",""bgm"":""bgm_battle"",""enemy_group_id"":502,""type"":""battle""}",
CHOICE,,win,,choice1
CHOICE,,lose,,end_failure
NODE,choice1,"","{""bg"":""bg_ishaq_ruined"",""bgm"":""bgm_battle"",""type"":""choice""}",
CHOICE,,「使徒の群れを倒す」,,clear_01
NODE,clear_01,"息を合わせ、襲いかかる使徒の群れをすべて撃退した。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",clear_02
NODE,clear_02,"だがその時、上空の炎の渦が凝縮し、強烈な光を放つ。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",uriel_01
NODE,uriel_01,"炎の翼を広げ、燃え盛る大剣を手にした大天使が舞い降りる。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",uriel_02
NODE,uriel_02,"その圧倒的な威圧感の前に、周囲の炎さえもひれ伏す。","{""bg"":""bg_ishaq_ruined"",""type"":""text""}",uriel_03
