row_type,node_id,text_label,params,next_node
META,gold,2000,,
META,exp,400,,
META,reputation,20,,
NODE,start,"龍京を発ち南東へ向かった。夜刀神国の首都、出雲。","{""type"":""text"",""bg"":""bg_road_day"",""bgm"":""bgm_quest_tense""}",start_02
NODE,start_02,"古き神々の信仰が息づく聖地。街道を逆走してくる人々とすれ違い始めた。","{""type"":""text"",""bg"":""bg_road_day""}",start_03
NODE,start_03,"全員が怯えた目をしていた。","{""type"":""text"",""bg"":""bg_road_day""}",volg_join
NODE,volg_join,ヴォルグがパーティに加わった。,"{""type"":""guest_join"",""bg"":""bg_road_day"",""guest_id"":""npc_guest_volg""}",arrival_01
NODE,arrival_01,"出雲の大鳥居が見えた。炎はない。静寂でもない。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",arrival_02
NODE,arrival_02,"街の中から怒声と悲鳴が聞こえる。鳥居の柱に刀傷。石畳に血痕。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",chaos_01
NODE,chaos_01,"通りに踏み入れた瞬間、目を疑った。住民同士が戦っている。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",chaos_02
NODE,chaos_02,"刀を振り回す侍。棍棒を持った商人。全員の目が血走っている。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",chaos_03
NODE,chaos_03,"「お前が裏切者だ！天の声がそう言った！」侍が商人に斬りかかった。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",chaos_04
NODE,chaos_04,"正気を失ったのではない。何かに「教えられた」のだ。隣の者こそが敵だと。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",volg_01
NODE,volg_01,"「洗脳か。いや違う。一人一人に別々の啓示を吹き込んでいやがる」","{""type"":""text"",""bg"":""bg_izumo_ruined"",""speaker"":""ヴォルグ""}",volg_02
NODE,volg_02,"「全員が被害者で全員が加害者だ。やり口が汚ェ」","{""type"":""text"",""bg"":""bg_izumo_ruined"",""speaker"":""ヴォルグ""}",shrine_01
NODE,shrine_01,"街の中心の大社に向かった。参道の石灯籠が倒され注連縄が引きちぎられている。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",shrine_02
NODE,shrine_02,"大社の境内から低い脈動のような音。あれが「啓示」の発信源だ。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",whisper_01
NODE,whisper_01,"大社に近づくと頭の中に声が入り込んでくる。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",whisper_02
NODE,whisper_02,"『振リ返レ。背後ノ男ハオ前ヲ殺ソウトシテイル』","{""type"":""text"",""bg"":""bg_izumo_ruined""}",whisper_03
NODE,whisper_03,"ヴォルグを見た。ヴォルグもこちらを見ていた。一瞬、手が武器に伸びかけた。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",whisper_04
NODE,whisper_04,"「冗談じゃねぇ。こんなもんに踊らされてたまるか」ヴォルグが前に進んだ。","{""type"":""text"",""bg"":""bg_izumo_ruined"",""speaker"":""ヴォルグ""}",guard_01
NODE,guard_01,"大社の前に使徒が円陣を組んで歌っていた。高周波の合唱が思考を掻き乱す。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",battle1
NODE,battle1,啓示の使徒が精神を侵食してくる！合唱を止めろ！,"{""type"":""battle"",""bg"":""bg_izumo_ruined"",""bgm"":""bgm_battle"",""enemy_group_id"":""504""}",inner_01
CHOICE,,続ける,,inner_01
NODE,inner_01,"使徒を退け大社の奥へ。御神体の前に光の存在が浮かんでいた。","{""type"":""text"",""bg"":""bg_izumo_ruined"",""bgm"":""bgm_quest_crisis""}",inner_02
NODE,inner_02,"六枚の翼。翼に文字のような紋様が刻まれている。あれが啓示の正体だ。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",gabriel_01
NODE,gabriel_01,"大天使ガブリエル。「啓示」を司る天使。神の言葉を地上に伝える使者。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",gabriel_02
NODE,gabriel_02,"『私ハ真実ヲ伝エタダケデス。人間ハ互イヲ信用シテイナイ』","{""type"":""text"",""bg"":""bg_izumo_ruined"",""speaker"":""大天使ガブリエル""}",gabriel_03
NODE,gabriel_03,"『少シ背中ヲ押セバ自ラ殺シ合イヲ始メル。ソレガ人間デス』","{""type"":""text"",""bg"":""bg_izumo_ruined"",""speaker"":""大天使ガブリエル""}",gabriel_04
NODE,gabriel_04,"頭の中に声が響く。『隣ノ男ハ利用スルタメニ共ニイルノデハ？』","{""type"":""text"",""bg"":""bg_izumo_ruined""}",volg_defiance_01
NODE,volg_defiance_01,"ヴォルグが大剣を地面に突き立てた。「うるせぇな」","{""type"":""text"",""bg"":""bg_izumo_ruined"",""speaker"":""ヴォルグ""}",volg_defiance_02
NODE,volg_defiance_02,"「俺がこいつと一緒にいる理由？面白ェからだよ。テメェの囁きで人の縁を壊すなよ！」","{""type"":""text"",""bg"":""bg_izumo_ruined"",""speaker"":""ヴォルグ""}",battle2
NODE,battle2,大天使ガブリエルとの戦闘！偽りの啓示を打ち砕け！,"{""type"":""battle"",""bg"":""bg_izumo_ruined"",""bgm"":""bgm_battle_strong"",""enemy_group_id"":""9042""}",retreat_01
CHOICE,,続ける,,retreat_01
NODE,retreat_01,"ガブリエルの翼が砕けた。紋様が消え空気が澄んでいく。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",retreat_02
NODE,retreat_02,"『疑念ヲ超エル絆ガ人間ニモアルノデスカ。覚エテオキマショウ』","{""type"":""text"",""bg"":""bg_izumo_ruined"",""speaker"":""大天使ガブリエル""}",retreat_03
NODE,retreat_03,"ガブリエルは天へ退いた。街の喧騒が変わった。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",sanity_01
NODE,sanity_01,"「俺は……何を……」刀を握った侍が自分の手を見て震えている。","{""type"":""text"",""bg"":""bg_izumo_ruined""}",sanity_02
