row_type,node_id,text_label,params,next_node
META,gold,350,,
META,exp,200,,
META,reputation,10,,
NODE,start,"夜刀神国に入境して数日。辺境の寂れた宿屋。","{""type"":""text"", ""bg"":""bg_tavern_night"", ""bgm"":""bgm_quest_tense""}",start_02
NODE,start_02,"粗末な寝台。薄い布団。久しぶりに屋根の下で眠れる。","{""type"":""text"", ""bg"":""bg_tavern_night""}",rest_01
NODE,rest_01,"横になった。三日ぶりの白米は涙が出るほど美味かった。","{""type"":""text"", ""bg"":""bg_tavern_night""}",rest_02
NODE,rest_02,"目を閉じた。だが傭兵の勘が眠りを浅くしていた。","{""type"":""text"", ""bg"":""bg_tavern_night""}",sound_01
NODE,sound_01,"真夜中。ふと目が覚めた。虫の声が——止まっている。","{""type"":""text"", ""bg"":""bg_tavern_night""}",sound_02
NODE,sound_02,"窓の外で衣擦れの音。鍵を探っている。三方向から気配。","{""type"":""text"", ""bg"":""bg_tavern_night""}",analysis_01
NODE,analysis_01,"枕元の剣の柄を握った。囲まれている。しかもプロだ。","{""type"":""text"", ""bg"":""bg_tavern_night""}",analysis_02
NODE,analysis_02,"この国は裏で各勢力が血みどろの暗闘を繰り広げている。","{""type"":""text"", ""bg"":""bg_tavern_night""}",break_01
NODE,break_01,"次の瞬間——扉が音もなく吹き飛んだ。煙幕。視界がゼロになった。","{""type"":""text"", ""bg"":""bg_tavern_night""}",break_02
NODE,break_02,"煙の中から感情のない声。「標的を確認。これより排除する」","{""type"":""text"", ""bg"":""bg_tavern_night""}",battle1
NODE,battle1,暗殺者第一波との戦闘！闇の中で迎撃しろ！,"{""type"":""battle"", ""bg"":""bg_tavern_night"", ""enemy_group_id"":206, ""bgm"":""bgm_battle""}",choice1
CHOICE,,迎撃する,,wave_01
NODE,wave_01,"三人を切り伏せた。死体は悲鳴一つ上げず崩れ落ちた。","{""type"":""text"", ""bg"":""bg_tavern_night""}",wave_02
NODE,wave_02,"顔に表情がない。夜刀の暗部——国が飼う暗殺組織だ。","{""type"":""text"", ""bg"":""bg_tavern_night""}",wave_03
NODE,wave_03,"息をつく暇もなく、窓から新たな影が滑り込んできた。","{""type"":""text"", ""bg"":""bg_tavern_night""}",elite_01
NODE,elite_01,"二人目の暗殺者が月明かりの中で刃を構えた。格が違う。","{""type"":""text"", ""bg"":""bg_tavern_night""}",elite_02
NODE,elite_02,"女の声だった。「抵抗は無意味だ。貴様はここで夜霧に消える」","{""type"":""text"", ""bg"":""bg_tavern_night""}",battle2
NODE,battle2,暗殺者精鋭との戦闘！月明かりに刃が乱舞する！,"{""type"":""battle"", ""bg"":""bg_tavern_night"", ""enemy_group_id"":207, ""bgm"":""bgm_battle""}",choice2
CHOICE,,生き残る,,silence_01
NODE,silence_01,"最後の刺客を窓の外へ蹴り落とした。","{""type"":""text"", ""bg"":""bg_tavern_night""}",silence_02
NODE,silence_02,"落ちる寸前に一言。「これで終わりではない。我らの主は貴様を放っておかぬ」","{""type"":""text"", ""bg"":""bg_tavern_night""}",silence_03
NODE,silence_03,"夜刀の闇は深い。底知れないほど冷たい。","{""type"":""text"", ""bg"":""bg_tavern_night""}",end_01
NODE,end_01,"朝が来た。宿の主人が血だまりを見て腰を抜かした。金を置いて宿を出た。","{""type"":""text"", ""bg"":""bg_tavern_night""}",end_node
NODE,end_node,"誰が刺客を差し向けたのか。知るにはもっと深くこの国の闇に踏み込むしかない。","{""type"":""end_success"", ""bg"":""bg_tavern_night""}",
